record,fs_used,signal_std,max_abs_autocorr,n_peaks,prominence,distance_samples,reason
p10008\p10008_s42,250,1.0,4999.999999999999,17,0.1,75,ok
p10008\p10008_s43,250,1.0,5000.0,11,0.1,75,ok
p10008\p10008_s44,250,1.0,4999.999999999997,15,0.1,75,ok
p10008\p10008_s45,250,1.0,5000.000000000001,19,0.1,75,ok
p10008\p10008_s46,250,1.0,4999.999999999999,8,0.1,75,ok
p10008\p10008_s47,250,1.0000000000000002,5000.0,8,0.1,75,ok
p10008\p10008_s48,250,1.0,5000.0,14,0.1,75,ok
p10008\p10008_s49,250,1.0,5000.0,5,0.1,75,ok
p10009\p10009_s00,250,0.9999999999999999,5000.0,18,0.1,75,ok
p10009\p10009_s01,250,1.0,5000.0,30,0.1,75,ok
p10009\p10009_s02,250,1.0,5000.000000000001,14,0.1,75,ok
p10009\p10009_s03,250,1.0,5000.0,14,0.1,75,ok
p10009\p10009_s04,250,1.0,5000.000000000001,28,0.1,75,ok
p10009\p10009_s05,250,1.0,5000.000000000001,25,0.1,75,ok
p10009\p10009_s06,250,1.0,5000.000000000001,18,0.1,75,ok
p10009\p10009_s07,250,1.0,5000.000000000002,4,0.1,75,ok
p10009\p10009_s08,250,0.9999999999999999,5000.000000000001,11,0.1,75,ok
p10009\p10009_s09,250,1.0,5000.000000000002,23,0.1,75,ok
p10009\p10009_s10,250,1.0,5000.0,8,0.1,75,ok
p10009\p10009_s11,250,1.0,4999.999999999999,24,0.1,75,ok
p10009\p10009_s12,250,1.0,5000.000000000001,21,0.1,75,ok
p10009\p10009_s13,250,1.0,5000.0,21,0.1,75,ok
p10009\p10009_s14,250,1.0,5000.000000000001,18,0.1,75,ok
p10009\p10009_s15,250,1.0,5000.0,8,0.1,75,ok
p10009\p10009_s16,250,1.0,5000.0,22,0.1,75,ok
p10009\p10009_s17,250,1.0,5000.0,11,0.1,75,ok
p10009\p10009_s18,250,1.0,4999.999999999997,16,0.1,75,ok
p10009\p10009_s19,250,1.0,4999.999999999999,7,0.1,75,ok
p10009\p10009_s20,250,1.0,5000.000000000001,13,0.1,75,ok
p10009\p10009_s21,250,1.0,4999.999999999999,19,0.1,75,ok
p10009\p10009_s22,250,1.0,5000.000000000001,11,0.1,75,ok
p10009\p10009_s23,250,1.0,5000.000000000002,18,0.1,75,ok
p10009\p10009_s24,250,1.0,4999.999999999998,15,0.1,75,ok
p10009\p10009_s25,250,1.0,5000.0,9,0.1,75,ok
p10009\p10009_s26,250,1.0,5000.000000000001,17,0.1,75,ok
p10009\p10009_s27,250,1.0,4999.999999999999,16,0.1,75,ok
p10009\p10009_s28,250,1.0,5000.0,20,0.1,75,ok
p10009\p10009_s29,250,1.0,4999.999999999999,18,0.1,75,ok
p10009\p10009_s30,250,1.0,4999.999999999998,7,0.1,75,ok
p10009\p10009_s31,250,0.9999999999999999,5000.000000000001,7,0.1,75,ok
p10009\p10009_s32,250,1.0,4999.999999999998,6,0.1,75,ok
p10009\p10009_s33,250,1.0,5000.000000000001,4,0.1,75,ok
p10009\p10009_s34,250,1.0000000000000002,5000.0,21,0.1,75,ok
p10009\p10009_s35,250,1.0,5000.000000000002,17,0.1,75,ok
p10009\p10009_s36,250,0.9999999999999999,5000.000000000002,21,0.1,75,ok
p10009\p10009_s37,250,0.9999999999999999,5000.000000000001,10,0.1,75,ok
p10009\p10009_s38,250,0.9999999999999999,5000.000000000001,8,0.1,75,ok
p10009\p10009_s39,250,1.0,4999.999999999999,15,0.1,75,ok
p10009\p10009_s40,250,1.0,4999.999999999999,10,0.1,75,ok
p10009\p10009_s41,250,1.0,5000.0,15,0.1,75,ok
p10009\p10009_s42,250,1.0,5000.000000000003,18,0.1,75,ok
p10009\p10009_s43,250,1.0,5000.000000000001,8,0.1,75,ok
p10009\p10009_s44,250,1.0,5000.0,12,0.1,75,ok
p10009\p10009_s45,250,1.0,5000.000000000001,14,0.1,75,ok
p10009\p10009_s46,250,0.9999999999999999,5000.0,11,0.1,75,ok
p10009\p10009_s47,250,1.0,4999.999999999999,22,0.1,75,ok
p10009\p10009_s48,250,1.0,5000.000000000001,22,0.1,75,ok
p10009\p10009_s49,250,1.0,4999.999999999997,10,0.1,75,ok
p10010\p10010_s00,250,1.0,5000.0,1,0.1,75,insufficient_peaks
p10010\p10010_s01,250,0.9999999999999999,5000.0,6,0.1,75,ok
p10010\p10010_s02,250,1.0,5000.000000000002,7,0.1,75,ok
p10010\p10010_s03,250,1.0,5000.000000000001,16,0.1,75,ok
p10010\p10010_s04,250,0.9999999999999999,5000.000000000001,6,0.1,75,ok
p10010\p10010_s05,250,1.0,5000.000000000003,26,0.1,75,ok
p10010\p10010_s06,250,0.9999999999999999,4999.999999999999,22,0.1,75,ok
p10010\p10010_s07,250,1.0,4999.999999999998,23,0.1,75,ok
p10010\p10010_s08,250,1.0,5000.000000000001,20,0.1,75,ok
p10010\p10010_s09,250,1.0,4999.999999999999,21,0.1,75,ok
p10010\p10010_s10,250,1.0,4999.999999999999,20,0.1,75,ok
p10010\p10010_s11,250,1.0,5000.0,21,0.1,75,ok
p10010\p10010_s12,250,1.0,5000.000000000001,9,0.1,75,ok
p10010\p10010_s13,250,1.0000000000000002,5000.0,17,0.1,75,ok
p10010\p10010_s14,250,1.0,4999.999999999999,15,0.1,75,ok
p10010\p10010_s15,250,1.0,5000.000000000001,18,0.1,75,ok
p10010\p10010_s16,250,0.9999999999999999,5000.000000000001,25,0.1,75,ok
p10010\p10010_s17,250,0.9999999999999999,5000.000000000002,14,0.1,75,ok
p10010\p10010_s18,250,1.0000000000000002,4999.999999999999,26,0.1,75,ok
p10010\p10010_s19,250,1.0,5000.0,26,0.1,75,ok
p10010\p10010_s20,250,1.0000000000000002,4999.999999999999,20,0.1,75,ok
p10010\p10010_s21,250,1.0,4999.999999999999,23,0.1,75,ok
p10010\p10010_s22,250,1.0,4999.999999999999,21,0.1,75,ok
p10010\p10010_s23,250,1.0,4999.999999999999,16,0.1,75,ok
p10010\p10010_s24,250,1.0,4999.999999999999,14,0.1,75,ok
p10010\p10010_s25,250,1.0,4999.999999999999,20,0.1,75,ok
p10010\p10010_s26,250,1.0,4999.999999999999,20,0.1,75,ok
p10010\p10010_s27,250,1.0,5000.000000000001,18,0.1,75,ok
p10010\p10010_s28,250,1.0,4999.999999999999,14,0.1,75,ok
p10010\p10010_s29,250,1.0,5000.000000000003,17,0.1,75,ok
p10010\p10010_s30,250,1.0,5000.000000000002,19,0.1,75,ok
p10010\p10010_s31,250,1.0,5000.000000000002,24,0.1,75,ok
p10010\p10010_s32,250,1.0,4999.999999999999,18,0.1,75,ok
p10010\p10010_s33,250,1.0,4999.999999999999,14,0.1,75,ok
p10010\p10010_s34,250,0.9999999999999999,4999.999999999999,21,0.1,75,ok
p10010\p10010_s35,250,1.0,5000.0,28,0.1,75,ok
p10010\p10010_s36,250,1.0,5000.0,21,0.1,75,ok
p10010\p10010_s37,250,0.9999999999999999,5000.000000000001,17,0.1,75,ok
p10010\p10010_s38,250,1.0,4999.999999999999,9,0.1,75,ok
p10010\p10010_s39,250,1.0,4999.999999999999,18,0.1,75,ok
p10010\p10010_s40,250,1.0000000000000002,5000.0,19,0.1,75,ok
p10010\p10010_s41,250,1.0,5000.000000000001,15,0.1,75,ok
p10010\p10010_s42,250,1.0,4999.999999999999,19,0.1,75,ok
p10010\p10010_s43,250,1.0,5000.0,14,0.1,75,ok
p10010\p10010_s44,250,1.0,5000.000000000001,14,0.1,75,ok
p10010\p10010_s45,250,1.0,5000.000000000001,19,0.1,75,ok
p10010\p10010_s46,250,0.9999999999999999,5000.000000000002,14,0.1,75,ok
p10010\p10010_s47,250,1.0,5000.000000000001,13,0.1,75,ok
p10010\p10010_s48,250,1.0,5000.000000000003,24,0.1,75,ok
p10010\p10010_s49,250,1.0,4999.999999999998,17,0.1,75,ok
p10011\p10011_s00,250,1.0,4999.999999999999,15,0.1,75,ok
p10011\p10011_s01,250,1.0,5000.000000000001,9,0.1,75,ok
p10011\p10011_s02,250,1.0,5000.000000000002,27,0.1,75,ok
p10011\p10011_s03,250,1.0,5000.000000000001,23,0.1,75,ok
p10011\p10011_s04,250,1.0,4999.999999999998,18,0.1,75,ok
p10011\p10011_s05,250,1.0,5000.0,23,0.1,75,ok
p10011\p10011_s06,250,1.0,5000.0,26,0.1,75,ok
p10011\p10011_s07,250,0.9999999999999999,4999.999999999999,25,0.1,75,ok
p10011\p10011_s08,250,1.0,5000.000000000003,19,0.1,75,ok
p10011\p10011_s09,250,0.9999999999999999,5000.000000000001,23,0.1,75,ok
p10011\p10011_s10,250,1.0,5000.0,19,0.1,75,ok
p10011\p10011_s11,250,1.0,5000.0,16,0.1,75,ok
p10011\p10011_s12,250,1.0,5000.0,28,0.1,75,ok
p10011\p10011_s13,250,1.0,5000.000000000002,27,0.1,75,ok
p10011\p10011_s14,250,1.0,5000.000000000001,27,0.1,75,ok
p10011\p10011_s15,250,1.0,5000.000000000001,20,0.1,75,ok
p10011\p10011_s16,250,1.0,5000.000000000001,11,0.1,75,ok
p10011\p10011_s17,250,1.0,5000.0,26,0.1,75,ok
p10011\p10011_s18,250,0.9999999999999999,4999.999999999999,3,0.1,75,ok
p10011\p10011_s19,250,1.0,4999.999999999999,26,0.1,75,ok
p10011\p10011_s20,250,1.0,5000.0,25,0.1,75,ok
p10011\p10011_s21,250,1.0,5000.000000000001,26,0.1,75,ok
p10011\p10011_s22,250,1.0,4999.999999999999,24,0.1,75,ok
p10011\p10011_s23,250,1.0,5000.000000000002,30,0.1,75,ok
p10011\p10011_s24,250,1.0,5000.000000000001,23,0.1,75,ok
p10011\p10011_s25,250,0.9999999999999998,5000.0,16,0.1,75,ok
p10011\p10011_s26,250,0.9999999999999999,5000.0,16,0.1,75,ok
p10011\p10011_s27,250,1.0,4999.999999999998,24,0.1,75,ok
p10011\p10011_s28,250,1.0,5000.000000000003,25,0.1,75,ok
p10011\p10011_s29,250,1.0,4999.999999999998,25,0.1,75,ok
p10011\p10011_s30,250,1.0,5000.000000000002,19,0.1,75,ok
p10011\p10011_s31,250,1.0,4999.999999999997,24,0.1,75,ok
p10011\p10011_s32,250,1.0,5000.0,24,0.1,75,ok
p10011\p10011_s33,250,1.0,5000.0,28,0.1,75,ok
p10011\p10011_s34,250,0.9999999999999999,5000.000000000003,28,0.1,75,ok
p10011\p10011_s35,250,1.0,4999.999999999999,24,0.1,75,ok
p10011\p10011_s36,250,1.0,5000.0,26,0.1,75,ok
p10011\p10011_s37,250,0.9999999999999999,5000.0,27,0.1,75,ok
p10011\p10011_s38,250,0.9999999999999998,4999.999999999999,29,0.1,75,ok
p10011\p10011_s39,250,1.0,5000.0,26,0.1,75,ok
p10011\p10011_s40,250,1.0,5000.0,21,0.1,75,ok
p10011\p10011_s41,250,1.0,5000.000000000003,25,0.1,75,ok
p10011\p10011_s42,250,1.0,4999.999999999999,19,0.1,75,ok
p10011\p10011_s43,250,1.0,5000.000000000001,24,0.1,75,ok
p10011\p10011_s44,250,0.9999999999999999,5000.000000000003,24,0.1,75,ok
p10011\p10011_s45,250,1.0,5000.0,28,0.1,75,ok
p10011\p10011_s46,250,0.9999999999999999,5000.000000000001,28,0.1,75,ok
p10011\p10011_s47,250,1.0,5000.0,26,0.1,75,ok
p10011\p10011_s48,250,1.0,4999.999999999998,25,0.1,75,ok
p10011\p10011_s49,250,1.0,5000.000000000002,13,0.1,75,ok
p10012\p10012_s00,250,1.0,5000.000000000002,5,0.1,75,ok
p10012\p10012_s01,250,1.0,5000.000000000002,5,0.1,75,ok
p10012\p10012_s02,250,1.0,5000.000000000002,6,0.1,75,ok
p10012\p10012_s03,250,1.0,5000.0,24,0.1,75,ok
p10012\p10012_s04,250,1.0,4999.999999999999,24,0.1,75,ok
p10012\p10012_s05,250,1.0,5000.000000000001,21,0.1,75,ok
p10012\p10012_s06,250,1.0,4999.999999999999,23,0.1,75,ok
p10012\p10012_s07,250,1.0,5000.0,13,0.1,75,ok
p10012\p10012_s08,250,1.0,5000.0,25,0.1,75,ok
p10012\p10012_s09,250,1.0,5000.000000000001,24,0.1,75,ok
p10012\p10012_s10,250,1.0,4999.999999999999,25,0.1,75,ok
p10012\p10012_s11,250,1.0,5000.000000000001,15,0.1,75,ok
p10012\p10012_s12,250,0.9999999999999999,5000.0,13,0.1,75,ok
p10012\p10012_s13,250,1.0,5000.000000000001,7,0.1,75,ok
p10012\p10012_s14,250,0.9999999999999999,5000.000000000002,18,0.1,75,ok
p10012\p10012_s15,250,1.0000000000000002,4999.999999999999,19,0.1,75,ok
p10012\p10012_s16,250,1.0,4999.999999999998,14,0.1,75,ok
p10012\p10012_s17,250,1.0,4999.999999999999,8,0.1,75,ok
p10012\p10012_s18,250,0.9999999999999999,5000.0,15,0.1,75,ok
p10012\p10012_s19,250,1.0000000000000002,5000.0,12,0.1,75,ok
p10012\p10012_s20,250,1.0,5000.000000000001,7,0.1,75,ok
p10012\p10012_s21,250,1.0,5000.0,4,0.1,75,ok
p10012\p10012_s22,250,1.0,4999.999999999999,13,0.1,75,ok
p10012\p10012_s23,250,1.0,5000.0,16,0.1,75,ok
p10012\p10012_s24,250,1.0,5000.000000000001,10,0.1,75,ok
p10012\p10012_s25,250,1.0,5000.000000000002,25,0.1,75,ok
p10012\p10012_s26,250,0.9999999999999999,5000.0,5,0.1,75,ok
p10012\p10012_s27,250,1.0,5000.000000000001,8,0.1,75,ok
p10012\p10012_s28,250,1.0,5000.000000000002,15,0.1,75,ok
p10012\p10012_s29,250,0.9999999999999999,4999.999999999999,9,0.1,75,ok
p10012\p10012_s30,250,1.0,5000.000000000002,14,0.1,75,ok
p10012\p10012_s31,250,1.0,5000.0,13,0.1,75,ok
p10012\p10012_s32,250,1.0,4999.999999999998,23,0.1,75,ok
p10012\p10012_s33,250,0.9999999999999999,5000.0,25,0.1,75,ok
p10012\p10012_s34,250,0.9999999999999999,4999.999999999999,22,0.1,75,ok
p10012\p10012_s35,250,1.0,5000.0,22,0.1,75,ok
p10012\p10012_s36,250,1.0,4999.999999999999,27,0.1,75,ok
p10012\p10012_s37,250,0.9999999999999998,5000.0,14,0.1,75,ok
p10012\p10012_s38,250,1.0,5000.000000000001,16,0.1,75,ok
p10012\p10012_s39,250,1.0,5000.0,9,0.1,75,ok
p10012\p10012_s40,250,1.0,5000.000000000002,16,0.1,75,ok
p10012\p10012_s41,250,1.0,5000.0,14,0.1,75,ok
p10013\p10013_s00,250,1.0,4999.999999999999,13,0.1,75,ok
p10013\p10013_s01,250,1.0,5000.000000000001,16,0.1,75,ok
p10013\p10013_s02,250,1.0,5000.000000000001,11,0.1,75,ok
p10013\p10013_s03,250,0.9999999999999999,5000.000000000001,16,0.1,75,ok
p10013\p10013_s04,250,1.0,5000.0,13,0.1,75,ok
p10013\p10013_s05,250,1.0,5000.0,7,0.1,75,ok
p10013\p10013_s06,250,1.0,5000.000000000001,14,0.1,75,ok
p10013\p10013_s07,250,0.9999999999999999,5000.000000000001,14,0.1,75,ok
p10013\p10013_s08,250,1.0,4999.999999999999,15,0.1,75,ok
p10013\p10013_s09,250,1.0,5000.000000000003,25,0.1,75,ok
p10013\p10013_s10,250,1.0,5000.000000000001,13,0.1,75,ok
p10013\p10013_s11,250,1.0,5000.000000000001,15,0.1,75,ok
p10013\p10013_s12,250,1.0,5000.0,14,0.1,75,ok
p10013\p10013_s13,250,1.0,5000.0,13,0.1,75,ok
p10013\p10013_s14,250,1.0,5000.000000000001,15,0.1,75,ok
p10013\p10013_s15,250,1.0,5000.0,15,0.1,75,ok
p10013\p10013_s16,250,1.0,5000.0,13,0.1,75,ok
p10013\p10013_s17,250,1.0,5000.000000000001,6,0.1,75,ok
p10013\p10013_s18,250,1.0,5000.0,19,0.1,75,ok
p10013\p10013_s19,250,1.0,5000.0,11,0.1,75,ok
p10013\p10013_s20,250,1.0,4999.999999999998,17,0.1,75,ok
p10013\p10013_s21,250,1.0,5000.000000000001,2,0.1,75,ok
p10013\p10013_s22,250,1.0,5000.0,10,0.1,75,ok
p10013\p10013_s23,250,1.0000000000000002,5000.000000000001,12,0.1,75,ok
p10013\p10013_s24,250,1.0000000000000002,4999.999999999999,19,0.1,75,ok
p10013\p10013_s25,250,1.0,5000.000000000001,11,0.1,75,ok
p10013\p10013_s26,250,1.0,5000.0,17,0.1,75,ok
p10013\p10013_s27,250,1.0,4999.999999999999,14,0.1,75,ok
p10013\p10013_s28,250,0.9999999999999999,5000.0,8,0.1,75,ok
p10013\p10013_s29,250,1.0,5000.0,12,0.1,75,ok
p10013\p10013_s30,250,1.0,5000.000000000002,24,0.1,75,ok
p10013\p10013_s31,250,0.9999999999999999,4999.999999999999,5,0.1,75,ok
p10013\p10013_s32,250,1.0,5000.000000000001,14,0.1,75,ok
p10013\p10013_s33,250,1.0000000000000002,4999.999999999999,11,0.1,75,ok
p10013\p10013_s34,250,1.0000000000000002,5000.0,12,0.1,75,ok
p10013\p10013_s35,250,1.0,5000.000000000001,7,0.1,75,ok
p10013\p10013_s36,250,1.0,5000.000000000002,17,0.1,75,ok
p10013\p10013_s37,250,0.9999999999999999,5000.000000000002,9,0.1,75,ok
p10013\p10013_s38,250,1.0,5000.0,7,0.1,75,ok
p10013\p10013_s39,250,1.0,5000.0,13,0.1,75,ok
p10013\p10013_s40,250,1.0,5000.0,15,0.1,75,ok
p10013\p10013_s41,250,1.0,5000.000000000001,16,0.1,75,ok
p10013\p10013_s42,250,0.9999999999999999,5000.0,18,0.1,75,ok
p10013\p10013_s43,250,1.0,5000.0,17,0.1,75,ok
p10013\p10013_s44,250,1.0,5000.0,22,0.1,75,ok
p10013\p10013_s45,250,1.0,5000.0,14,0.1,75,ok
p10013\p10013_s46,250,1.0,4999.999999999999,19,0.1,75,ok
p10013\p10013_s47,250,1.0,4999.999999999999,14,0.1,75,ok
p10013\p10013_s48,250,1.0,5000.0,14,0.1,75,ok
p10013\p10013_s49,250,1.0,4999.999999999998,13,0.1,75,ok
p10014\p10014_s00,250,1.0,4999.999999999998,1,0.1,75,insufficient_peaks
p10014\p10014_s01,250,1.0,5000.0,9,0.1,75,ok
p10014\p10014_s02,250,1.0,5000.000000000001,2,0.1,75,ok
p10014\p10014_s03,250,1.0,5000.0,10,0.1,75,ok
p10014\p10014_s04,250,0.9999999999999998,5000.000000000002,1,0.1,75,insufficient_peaks
p10014\p10014_s05,250,1.0,5000.000000000001,13,0.1,75,ok
p10014\p10014_s06,250,1.0,5000.000000000001,1,0.1,75,insufficient_peaks
p10014\p10014_s07,250,1.0,5000.000000000002,18,0.1,75,ok
p10014\p10014_s08,250,1.0,5000.000000000001,12,0.1,75,ok
p10014\p10014_s09,250,1.0,5000.000000000001,24,0.1,75,ok
p10014\p10014_s10,250,0.9999999999999998,5000.0,14,0.1,75,ok
p10014\p10014_s11,250,1.0,4999.999999999999,5,0.1,75,ok
p10014\p10014_s12,250,1.0,5000.0,15,0.1,75,ok
p10014\p10014_s13,250,1.0,5000.000000000001,17,0.1,75,ok
p10014\p10014_s14,250,1.0,5000.000000000001,14,0.1,75,ok
p10014\p10014_s15,250,1.0,4999.999999999998,21,0.1,75,ok
p10014\p10014_s16,250,1.0,5000.0,20,0.1,75,ok
p10014\p10014_s17,250,1.0000000000000002,4999.999999999997,16,0.1,75,ok
p10014\p10014_s18,250,1.0000000000000002,4999.999999999997,18,0.1,75,ok
p10014\p10014_s19,250,1.0,5000.000000000002,17,0.1,75,ok
p10014\p10014_s20,250,1.0,5000.000000000003,21,0.1,75,ok
p10014\p10014_s21,250,1.0,5000.0,14,0.1,75,ok
p10014\p10014_s22,250,1.0,5000.000000000001,14,0.1,75,ok
p10014\p10014_s23,250,0.9999999999999999,5000.000000000002,16,0.1,75,ok
p10014\p10014_s24,250,1.0,5000.000000000001,13,0.1,75,ok
p10014\p10014_s25,250,0.9999999999999999,5000.000000000002,3,0.1,75,ok
p10014\p10014_s26,250,1.0,5000.000000000001,17,0.1,75,ok
p10014\p10014_s27,250,1.0,4999.999999999999,17,0.1,75,ok
p10014\p10014_s28,250,1.0,5000.000000000001,22,0.1,75,ok
p10014\p10014_s29,250,1.0,5000.0,21,0.1,75,ok
p10014\p10014_s30,250,1.0,5000.0,22,0.1,75,ok
p10014\p10014_s31,250,1.0000000000000002,4999.999999999999,5,0.1,75,ok
p10014\p10014_s32,250,1.0,5000.0,10,0.1,75,ok
p10014\p10014_s33,250,1.0,4999.999999999999,17,0.1,75,ok
p10014\p10014_s34,250,1.0,4999.999999999999,9,0.1,75,ok
p10014\p10014_s35,250,1.0,4999.999999999998,5,0.1,75,ok
p10014\p10014_s36,250,1.0,5000.000000000001,22,0.1,75,ok
p10014\p10014_s37,250,1.0,4999.999999999999,18,0.1,75,ok
p10014\p10014_s38,250,1.0,5000.000000000002,18,0.1,75,ok
p10014\p10014_s39,250,0.9999999999999999,5000.000000000001,15,0.1,75,ok
p10014\p10014_s40,250,1.0,4999.999999999999,6,0.1,75,ok
p10014\p10014_s41,250,1.0,5000.0,5,0.1,75,ok
p10014\p10014_s42,250,1.0,4999.999999999999,5,0.1,75,ok
p10014\p10014_s43,250,1.0,5000.0,4,0.1,75,ok
p10014\p10014_s44,250,1.0000000000000002,4999.999999999996,6,0.1,75,ok
p10014\p10014_s46,250,0.9999999999999999,5000.000000000002,12,0.1,75,ok
p10014\p10014_s47,250,0.9999999999999999,5000.0,16,0.1,75,ok
p10014\p10014_s48,250,1.0,5000.000000000001,15,0.1,75,ok
p10014\p10014_s49,250,1.0,5000.000000000002,26,0.1,75,ok
p10016\p10016_s02,250,1.0,5000.000000000001,12,0.1,75,ok
p10016\p10016_s03,250,0.9999999999999999,5000.000000000001,13,0.1,75,ok
p10016\p10016_s04,250,1.0,4999.999999999997,19,0.1,75,ok
p10016\p10016_s05,250,1.0,5000.0,18,0.1,75,ok
p10016\p10016_s06,250,1.0,5000.0,18,0.1,75,ok
p10016\p10016_s07,250,1.0,4999.999999999999,19,0.1,75,ok
p10016\p10016_s08,250,0.9999999999999999,5000.000000000001,18,0.1,75,ok
p10016\p10016_s09,250,1.0,5000.000000000001,19,0.1,75,ok
p10016\p10016_s10,250,1.0,5000.000000000001,21,0.1,75,ok
p10016\p10016_s11,250,1.0,5000.000000000001,14,0.1,75,ok
p10016\p10016_s12,250,1.0,5000.000000000001,22,0.1,75,ok
p10016\p10016_s13,250,1.0,4999.999999999999,14,0.1,75,ok
p10016\p10016_s14,250,1.0,4999.999999999998,15,0.1,75,ok
p10016\p10016_s15,250,0.9999999999999999,4999.999999999999,17,0.1,75,ok
p10016\p10016_s16,250,1.0,5000.0,5,0.1,75,ok
p10016\p10016_s17,250,1.0,5000.0,14,0.1,75,ok
p10016\p10016_s18,250,1.0,5000.0,17,0.1,75,ok
p10016\p10016_s19,250,1.0,4999.999999999999,11,0.1,75,ok
p10016\p10016_s20,250,1.0,4999.999999999998,10,0.1,75,ok
p10016\p10016_s21,250,1.0,5000.000000000001,17,0.1,75,ok
p10016\p10016_s22,250,1.0,5000.000000000001,16,0.1,75,ok
p10016\p10016_s23,250,1.0,5000.000000000001,22,0.1,75,ok
p10016\p10016_s24,250,1.0,5000.0,16,0.1,75,ok
p10016\p10016_s25,250,1.0,5000.0,15,0.1,75,ok
p10016\p10016_s26,250,1.0,4999.999999999997,15,0.1,75,ok
p10016\p10016_s27,250,1.0,5000.000000000001,17,0.1,75,ok
p10016\p10016_s28,250,1.0,5000.0,14,0.1,75,ok
p10016\p10016_s29,250,1.0000000000000002,4999.999999999996,14,0.1,75,ok
p10016\p10016_s30,250,1.0,5000.000000000001,17,0.1,75,ok
p10016\p10016_s31,250,1.0,5000.0,11,0.1,75,ok
p10016\p10016_s32,250,1.0,5000.0,12,0.1,75,ok
p10016\p10016_s33,250,1.0,5000.0,18,0.1,75,ok
p10016\p10016_s34,250,0.9999999999999998,5000.000000000001,16,0.1,75,ok
p10016\p10016_s35,250,1.0,5000.0,20,0.1,75,ok
p10016\p10016_s36,250,1.0,4999.999999999997,6,0.1,75,ok
p10016\p10016_s37,250,0.9999999999999999,5000.0,11,0.1,75,ok
p10016\p10016_s38,250,1.0,5000.000000000002,14,0.1,75,ok
p10016\p10016_s39,250,1.0,5000.0,13,0.1,75,ok
p10016\p10016_s40,250,1.0,5000.0,15,0.1,75,ok
p10016\p10016_s41,250,1.0,5000.000000000003,15,0.1,75,ok
p10016\p10016_s42,250,1.0,5000.000000000001,14,0.1,75,ok
p10016\p10016_s43,250,1.0,5000.000000000001,16,0.1,75,ok
p10016\p10016_s44,250,1.0,4999.999999999999,13,0.1,75,ok
p10016\p10016_s45,250,1.0,5000.0,13,0.1,75,ok
p10016\p10016_s46,250,1.0,4999.999999999999,11,0.1,75,ok
p10016\p10016_s47,250,0.9999999999999999,5000.000000000002,20,0.1,75,ok
p10016\p10016_s48,250,1.0,5000.0,13,0.1,75,ok
p10016\p10016_s49,250,1.0,5000.000000000002,15,0.1,75,ok
p10017\p10017_s00,250,0.9999999999999999,5000.0,21,0.1,75,ok
p10017\p10017_s01,250,1.0,4999.999999999999,14,0.1,75,ok
p10017\p10017_s02,250,1.0,4999.999999999998,15,0.1,75,ok
p10017\p10017_s03,250,1.0,4999.999999999998,13,0.1,75,ok
p10017\p10017_s04,250,1.0,4999.999999999999,17,0.1,75,ok
p10017\p10017_s05,250,0.9999999999999999,5000.000000000001,15,0.1,75,ok
p10017\p10017_s06,250,1.0,4999.999999999999,15,0.1,75,ok
p10017\p10017_s07,250,1.0,5000.0,15,0.1,75,ok
p10017\p10017_s08,250,1.0,5000.0,8,0.1,75,ok
p10017\p10017_s09,250,1.0,5000.0,19,0.1,75,ok
p10017\p10017_s10,250,1.0,5000.000000000002,22,0.1,75,ok
p10017\p10017_s11,250,1.0,4999.999999999998,15,0.1,75,ok
p10017\p10017_s12,250,1.0,5000.0,16,0.1,75,ok
p10017\p10017_s13,250,0.9999999999999999,5000.000000000002,14,0.1,75,ok
p10017\p10017_s14,250,0.9999999999999998,5000.000000000004,19,0.1,75,ok
p10017\p10017_s15,250,0.9999999999999998,5000.0,16,0.1,75,ok
p10017\p10017_s16,250,1.0,5000.0,21,0.1,75,ok
p10017\p10017_s17,250,1.0,5000.000000000003,16,0.1,75,ok
p10017\p10017_s18,250,1.0,5000.0,15,0.1,75,ok
p10017\p10017_s19,250,1.0000000000000002,4999.999999999999,14,0.1,75,ok
p10017\p10017_s20,250,1.0,5000.0,7,0.1,75,ok
p10017\p10017_s21,250,1.0,5000.000000000002,24,0.1,75,ok
p10017\p10017_s22,250,1.0,5000.000000000001,8,0.1,75,ok
p10017\p10017_s23,250,1.0,4999.999999999999,18,0.1,75,ok
p10017\p10017_s24,250,1.0,5000.000000000002,8,0.1,75,ok
p10017\p10017_s25,250,1.0,4999.999999999999,16,0.1,75,ok
p10017\p10017_s26,250,1.0,5000.000000000001,18,0.1,75,ok
p10017\p10017_s27,250,1.0,4999.999999999999,12,0.1,75,ok
p10017\p10017_s28,250,1.0,5000.000000000001,6,0.1,75,ok
p10017\p10017_s29,250,1.0,4999.999999999999,16,0.1,75,ok
p10017\p10017_s30,250,1.0,4999.999999999999,19,0.1,75,ok
p10017\p10017_s31,250,0.9999999999999999,5000.000000000002,8,0.1,75,ok
p10017\p10017_s32,250,1.0,5000.000000000001,16,0.1,75,ok
p10017\p10017_s33,250,1.0,5000.000000000001,16,0.1,75,ok
p10017\p10017_s34,250,1.0,5000.0,15,0.1,75,ok
p10017\p10017_s35,250,1.0,4999.999999999998,14,0.1,75,ok
p10017\p10017_s36,250,1.0,5000.000000000001,10,0.1,75,ok
p10017\p10017_s37,250,1.0,4999.999999999999,20,0.1,75,ok
p10017\p10017_s38,250,1.0,5000.0,20,0.1,75,ok
